Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Visitante,Goles Local primera parte,Goles Visitante primera parte
1995-96,20/12/1995,Santander,6,10,2,19,5.0,4.0,Salamanca,6,10,5,18,6.0,4.0,H,2.0,1.0,1.0,1.0
1995-96,20/12/1995,Sevilla,5,4,10,12,0.0,3.0,Barcelona,8,6,8,4,3.0,3.0,H,1.0,0.0,1.0,0.0
1995-96,20/12/1995,Sociedad,9,10,6,8,5.0,5.0,Tenerife,6,10,3,9,4.0,5.0,A,0.0,1.0,0.0,0.0
1995-96,20/12/1995,Sp Gijon,7,9,6,17,5.0,5.0,Valencia,7,7,10,3,2.0,5.0,A,1.0,3.0,0.0,1.0
1995-96,20/12/1995,Valladolid,18,10,10,11,4.0,5.0,Vallecano,7,10,9,10,3.0,4.0,D,1.0,1.0,0.0,0.0
1995-96,21/12/1995,La Coruna,7,6,6,13,,,Real Madrid,15,5,9,9,9.0,1.0,H,3.0,0.0,3.0,0.0
1995-96,3/1/1996,Albacete,5,6,6,16,1.0,4.0,Sociedad,5,2,11,5,3.0,1.0,A,3.0,5.0,2.0,3.0
1995-96,3/1/1996,Ath Bilbao,3,10,1,22,1.0,5.0,Zaragoza,3,5,4,20,2.0,2.0,H,1.0,0.0,0.0,0.0
1995-96,3/1/1996,Betis,3,6,2,8,3.0,3.0,Celta,6,6,5,12,2.0,4.0,A,0.0,3.0,0.0,0.0
1995-96,3/1/1996,Compostela,4,6,5,11,1.0,4.0,Sp Gijon,6,7,6,15,3.0,7.0,H,1.0,0.0,1.0,0.0
1995-96,3/1/1996,Oviedo,5,11,2,17,1.0,4.0,La Coruna,11,2,13,6,5.0,0.0,A,0.0,2.0,0.0,0.0
1995-96,3/1/1996,Real Madrid,5,5,6,7,3.0,2.0,Valladolid,6,8,5,14,4.0,2.0,H,4.0,1.0,3.0,1.0
1995-96,3/1/1996,Salamanca,4,10,6,21,2.0,6.0,Ath Madrid,13,5,10,2,5.0,3.0,A,1.0,3.0,0.0,0.0
1995-96,3/1/1996,Tenerife,7,6,7,9,4.0,3.0,Santander,4,2,9,18,2.0,1.0,H,2.0,0.0,1.0,0.0
1995-96,3/1/1996,Valencia,15,5,15,1,7.0,1.0,Sevilla,4,4,7,10,1.0,3.0,H,1.0,0.0,0.0,0.0
1995-96,3/1/1996,Vallecano,1,7,1,13,0.0,2.0,Merida,6,9,7,19,3.0,3.0,H,4.0,1.0,3.0,0.0
1995-96,4/1/1996,Barcelona,8,3,10,3,5.0,1.0,Espanol,8,3,9,4,3.0,1.0,H,2.0,1.0,1.0,0.0
1995-96,6/1/1996,Ath Bilbao,5,3,6,18,3.0,1.0,Sociedad,5,6,5,7,1.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,6/1/1996,Ath Madrid,11,5,12,1,3.0,3.0,Tenerife,8,5,11,5,3.0,3.0,H,3.0,1.0,1.0,0.0
1995-96,7/1/1996,Celta,5,9,3,11,4.0,3.0,Barcelona,11,4,11,2,7.0,2.0,H,1.0,0.0,0.0,0.0
1995-96,7/1/1996,Espanol,6,5,8,4,4.0,3.0,Valencia,11,10,9,3,6.0,1.0,H,2.0,0.0,1.0,0.0
1995-96,7/1/1996,La Coruna,2,5,2,8,1.0,2.0,Betis,8,11,3,9,6.0,5.0,D,0.0,0.0,0.0,0.0
1995-96,7/1/1996,Merida,2,9,3,21,2.0,2.0,Real Madrid,13,9,12,6,4.0,5.0,D,2.0,2.0,1.0,2.0
1995-96,7/1/1996,Santander,5,7,10,15,3.0,5.0,Albacete,8,8,5,20,2.0,3.0,D,5.0,5.0,2.0,2.0
1995-96,7/1/1996,Sevilla,6,9,3,14,4.0,5.0,Compostela,6,9,6,10,2.0,3.0,A,0.0,1.0,0.0,0.0
1995-96,7/1/1996,Sp Gijon,7,6,6,19,3.0,4.0,Salamanca,7,6,6,22,4.0,4.0,H,3.0,2.0,2.0,1.0
1995-96,7/1/1996,Valladolid,9,8,8,16,3.0,5.0,Oviedo,5,6,8,13,1.0,5.0,D,2.0,2.0,2.0,2.0
1995-96,7/1/1996,Zaragoza,6,4,8,12,4.0,2.0,Vallecano,3,9,1,17,2.0,4.0,D,1.0,1.0,1.0,0.0
1995-96,13/01/1996,Albacete,6,13,5,18,4.0,5.0,Ath Madrid,6,4,7,12,1.0,0.0,D,1.0,1.0,0.0,0.0
1995-96,13/01/1996,Betis,7,6,10,4,1.0,1.0,Valladolid,2,7,3,15,0.0,3.0,H,3.0,0.0,0.0,0.0
1995-96,14/01/1996,Barcelona,5,2,5,20,3.0,0.0,La Coruna,1,10,2,19,0.0,5.0,D,1.0,1.0,0.0,1.0
1995-96,14/01/1996,Compostela,11,7,9,5,3.0,4.0,Espanol,13,3,13,1,6.0,1.0,H,2.0,1.0,1.0,1.0
1995-96,14/01/1996,Oviedo,9,3,10,7,2.0,2.0,Merida,3,9,2,21,1.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,14/01/1996,Real Madrid,4,8,6,18,0.0,4.0,Zaragoza,8,12,6,12,5.0,5.0,D,2.0,2.0,0.0,1.0
1995-96,14/01/1996,Salamanca,7,6,4,16,3.0,1.0,Sevilla,5,3,7,11,1.0,1.0,H,4.0,1.0,2.0,0.0
1995-96,14/01/1996,Sociedad,17,4,13,3,7.0,2.0,Santander,5,8,5,13,4.0,1.0,H,2.0,1.0,1.0,0.0
1995-96,14/01/1996,Tenerife,8,6,10,4,2.0,4.0,Sp Gijon,8,7,7,14,5.0,3.0,H,3.0,0.0,1.0,0.0
1995-96,14/01/1996,Valencia,8,8,9,10,3.0,2.0,Celta,4,3,8,6,0.0,1.0,H,3.0,0.0,1.0,0.0
1995-96,14/01/1996,Vallecano,3,6,7,8,1.0,4.0,Ath Bilbao,5,10,3,22,3.0,3.0,D,2.0,2.0,0.0,1.0
1995-96,20/01/1996,Valencia,5,6,7,9,0.0,3.0,La Coruna,10,3,7,13,,,H,2.0,1.0,0.0,1.0
1995-96,21/01/1996,Albacete,4,11,4,19,0.0,7.0,Sp Gijon,4,10,3,18,3.0,5.0,A,1.0,3.0,1.0,2.0
1995-96,21/01/1996,Barcelona,5,7,5,5,2.0,4.0,Valladolid,16,6,11,12,3.0,2.0,H,1.0,0.0,0.0,0.0
1995-96,21/01/1996,Betis,8,3,13,1,3.0,2.0,Merida,4,8,4,21,3.0,4.0,A,0.0,1.0,0.0,0.0
1995-96,21/01/1996,Compostela,3,3,8,8,1.0,1.0,Celta,4,5,5,14,1.0,1.0,D,1.0,1.0,1.0,1.0
1995-96,21/01/1996,Oviedo,7,14,3,15,4.0,4.0,Zaragoza,9,12,4,16,3.0,3.0,D,1.0,1.0,1.0,1.0
1995-96,21/01/1996,Real Madrid,15,1,15,7,10.0,0.0,Vallecano,8,5,10,11,3.0,1.0,A,1.0,2.0,1.0,1.0
1995-96,21/01/1996,Salamanca,7,10,5,20,7.0,4.0,Espanol,2,4,4,3,1.0,1.0,D,2.0,2.0,1.0,0.0
1995-96,21/01/1996,Santander,6,9,4,17,4.0,5.0,Ath Bilbao,3,5,5,22,,,D,1.0,1.0,1.0,0.0
1995-96,21/01/1996,Sociedad,6,8,5,9,4.0,2.0,Ath Madrid,9,3,10,4,3.0,2.0,H,1.0,0.0,1.0,0.0
1995-96,21/01/1996,Tenerife,5,8,5,6,2.0,3.0,Sevilla,4,4,10,10,1.0,3.0,H,4.0,2.0,2.0,0.0
1995-96,24/01/1996,Ath Bilbao,3,3,6,22,1.0,1.0,Real Madrid,4,7,4,6,2.0,4.0,A,0.0,5.0,0.0,1.0
1995-96,24/01/1996,Ath Madrid,7,3,9,4,2.0,3.0,Santander,6,8,5,18,5.0,7.0,H,2.0,0.0,1.0,0.0
1995-96,24/01/1996,Celta,10,3,11,13,5.0,2.0,Salamanca,7,15,2,21,3.0,6.0,H,2.0,1.0,2.0,1.0
1995-96,24/01/1996,Espanol,5,5,6,3,1.0,1.0,Tenerife,6,8,6,8,3.0,2.0,H,2.0,1.0,0.0,1.0
1995-96,24/01/1996,La Coruna,11,4,12,9,9.0,1.0,Compostela,3,9,5,10,2.0,4.0,H,2.0,0.0,1.0,0.0
1995-96,24/01/1996,Sevilla,7,11,7,12,2.0,5.0,Albacete,7,10,6,20,3.0,6.0,D,1.0,1.0,1.0,0.0
1995-96,24/01/1996,Sp Gijon,12,8,9,14,6.0,5.0,Sociedad,5,5,9,7,3.0,1.0,D,1.0,1.0,0.0,1.0
1995-96,24/01/1996,Valladolid,4,5,4,15,1.0,0.0,Valencia,7,7,9,5,3.0,4.0,A,2.0,5.0,0.0,3.0
1995-96,24/01/1996,Vallecano,6,7,7,11,2.0,5.0,Oviedo,7,8,5,16,3.0,2.0,A,1.0,2.0,0.0,1.0
1995-96,24/01/1996,Zaragoza,8,11,2,19,2.0,6.0,Betis,9,7,7,1,3.0,4.0,A,1.0,2.0,0.0,1.0
1995-96,25/01/1996,Merida,6,5,9,20,4.0,3.0,Barcelona,7,2,12,4,4.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,27/01/1996,Salamanca,5,9,4,21,2.0,5.0,La Coruna,7,6,6,8,2.0,1.0,A,0.0,5.0,0.0,3.0
1995-96,28/01/1996,Albacete,10,7,9,16,2.0,5.0,Espanol,5,3,9,3,2.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,28/01/1996,Ath Madrid,13,5,12,1,7.0,3.0,Ath Bilbao,5,4,6,21,0.0,2.0,H,4.0,1.0,2.0,1.0
1995-96,28/01/1996,Barcelona,6,5,7,4,3.0,3.0,Zaragoza,4,4,6,20,3.0,3.0,H,3.0,1.0,1.0,0.0
1995-96,28/01/1996,Betis,5,8,4,6,3.0,3.0,Vallecano,5,9,6,13,1.0,1.0,D,0.0,0.0,0.0,0.0
1995-96,28/01/1996,Compostela,5,4,7,11,3.0,1.0,Valladolid,4,5,5,15,2.0,1.0,A,1.0,3.0,0.0,2.0
1995-96,28/01/1996,Oviedo,3,9,4,14,1.0,3.0,Real Madrid,6,6,6,7,3.0,2.0,A,1.0,2.0,1.0,1.0
1995-96,28/01/1996,Santander,7,7,7,19,3.0,2.0,Sp Gijon,3,8,2,17,2.0,4.0,D,1.0,1.0,1.0,1.0
1995-96,28/01/1996,Sociedad,6,5,8,8,3.0,5.0,Sevilla,8,6,8,10,3.0,2.0,H,1.0,0.0,1.0,0.0
1995-96,28/01/1996,Tenerife,7,6,6,12,4.0,4.0,Celta,6,10,4,9,3.0,4.0,H,1.0,0.0,1.0,0.0
1995-96,28/01/1996,Valencia,12,5,13,2,5.0,2.0,Merida,6,7,7,18,3.0,2.0,H,4.0,1.0,2.0,0.0
1995-96,3/2/1996,Sp Gijon,5,8,4,16,2.0,7.0,Ath Madrid,11,8,7,2,4.0,5.0,A,1.0,2.0,0.0,1.0
1995-96,3/2/1996,Zaragoza,1,4,3,20,0.0,1.0,Valencia,11,5,12,1,5.0,1.0,H,4.0,1.0,1.0,0.0
1995-96,4/2/1996,Ath Bilbao,8,2,11,17,4.0,1.0,Oviedo,5,6,7,16,1.0,5.0,A,0.0,1.0,0.0,1.0
1995-96,4/2/1996,Celta,2,4,3,11,2.0,1.0,Albacete,9,14,3,19,5.0,7.0,D,2.0,2.0,1.0,0.0
1995-96,4/2/1996,Espanol,9,5,8,7,3.0,2.0,Sociedad,7,9,7,4,2.0,4.0,D,0.0,0.0,0.0,0.0
1995-96,4/2/1996,La Coruna,7,4,8,8,2.0,2.0,Tenerife,10,4,15,5,3.0,2.0,D,1.0,1.0,0.0,1.0
1995-96,4/2/1996,Merida,2,11,1,21,1.0,6.0,Compostela,6,5,9,10,4.0,1.0,A,0.0,2.0,0.0,0.0
1995-96,4/2/1996,Real Madrid,14,9,10,6,4.0,4.0,Betis,7,3,9,9,4.0,2.0,H,4.0,2.0,2.0,2.0
1995-96,4/2/1996,Sevilla,2,6,2,12,1.0,2.0,Santander,2,7,5,18,1.0,4.0,A,0.0,1.0,0.0,1.0
1995-96,4/2/1996,Valladolid,5,13,1,20,3.0,7.0,Salamanca,4,9,3,22,2.0,4.0,H,1.0,0.0,0.0,0.0
1995-96,4/2/1996,Vallecano,8,14,3,14,4.0,5.0,Barcelona,10,3,13,2,5.0,1.0,D,1.0,1.0,1.0,0.0
1995-96,10/2/1996,Ath Madrid,6,3,7,3,2.0,2.0,Sevilla,3,6,3,16,2.0,3.0,A,0.0,1.0,0.0,0.0
1995-96,10/2/1996,Barcelona,5,8,3,15,1.0,2.0,Real Madrid,7,0,7,8,3.0,0.0,H,3.0,0.0,1.0,0.0
1995-96,10/2/1996,Valencia,3,7,0,21,3.0,1.0,Vallecano,2,4,1,19,0.0,1.0,H,3.0,0.0,2.0,0.0
1995-96,11/2/1996,Albacete,0,0,0,-1,0,0,La Coruna,3,3,7,10,1.0,1.0,H,1.0,0.0,1.0,0.0
1995-96,11/2/1996,Betis,7,1,9,3,3.0,1.0,Oviedo,6,6,6,11,1.0,2.0,H,2.0,1.0,1.0,0.0
1995-96,11/2/1996,Compostela,4,11,4,15,2.0,5.0,Zaragoza,4,3,5,14,2.0,0.0,H,3.0,2.0,0.0,2.0
1995-96,11/2/1996,Salamanca,0,0,0,-1,0,0,Merida,0,0,0,-1,0,0,D,2.0,2.0,1.0,0.0
1995-96,11/2/1996,Santander,6,6,5,13,1.0,3.0,Espanol,6,7,3,17,4.0,4.0,D,1.0,1.0,1.0,0.0
1995-96,11/2/1996,Sociedad,4,2,9,4,3.0,1.0,Celta,2,7,1,18,2.0,1.0,H,3.0,1.0,1.0,0.0
1995-96,11/2/1996,Sp Gijon,0,1,0,22,0.0,0.0,Ath Bilbao,4,3,7,7,1.0,1.0,A,1.0,2.0,0.0,1.0
1995-96,11/2/1996,Tenerife,10,1,7,9,4.0,0.0,Valladolid,9,1,13,1,2.0,0.0,H,1.0,0.0,1.0,0.0
1995-96,17/02/1996,Real Madrid,10,2,13,12,2.0,1.0,Valencia,8,11,7,11,3.0,7.0,D,0.0,0.0,0.0,0.0
1995-96,17/02/1996,Zaragoza,6,5,8,9,2.0,3.0,Salamanca,9,9,6,18,4.0,4.0,D,1.0,1.0,1.0,1.0
1995-96,18/02/1996,Ath Bilbao,3,9,2,22,0.0,2.0,Betis,9,4,9,2,4.0,3.0,A,0.0,1.0,0.0,0.0
1995-96,18/02/1996,Celta,7,7,5,12,7.0,3.0,Santander,5,9,4,18,3.0,4.0,D,0.0,0.0,0.0,0.0
1995-96,18/02/1996,Espanol,9,6,10,1,3.0,5.0,Ath Madrid,6,1,13,5,3.0,1.0,A,0.0,2.0,0.0,1.0
1995-96,18/02/1996,La Coruna,13,4,12,9,6.0,2.0,Sociedad,10,11,4,6,6.0,6.0,D,1.0,1.0,0.0,1.0
1995-96,18/02/1996,Merida,4,7,4,21,1.0,0.0,Tenerife,12,8,8,3,6.0,3.0,H,2.0,0.0,2.0,0.0
1995-96,18/02/1996,Oviedo,7,11,6,10,5.0,6.0,Barcelona,10,2,13,8,3.0,0.0,A,1.0,2.0,1.0,1.0
1995-96,18/02/1996,Sevilla,6,12,4,17,2.0,7.0,Sp Gijon,5,5,6,15,2.0,3.0,H,2.0,0.0,0.0,0.0
1995-96,18/02/1996,Valladolid,5,6,6,16,1.0,3.0,Albacete,5,6,6,19,2.0,2.0,H,3.0,0.0,1.0,0.0
1995-96,18/02/1996,Vallecano,7,14,4,14,3.0,5.0,Compostela,7,4,7,4,2.0,3.0,A,0.0,1.0,0.0,1.0
1995-96,24/02/1996,Santander,5,8,5,19,4.0,6.0,La Coruna,10,4,12,7,8.0,1.0,H,2.0,1.0,1.0,0.0
1995-96,25/02/1996,Albacete,9,6,7,17,2.0,2.0,Merida,5,5,7,19,4.0,3.0,H,2.0,0.0,1.0,0.0
1995-96,25/02/1996,Ath Madrid,6,2,10,4,3.0,2.0,Celta,12,7,12,8,9.0,3.0,H,3.0,2.0,2.0,2.0
1995-96,25/02/1996,Barcelona,7,1,13,3,4.0,1.0,Betis,11,7,10,2,4.0,4.0,H,1.0,0.0,0.0,0.0
1995-96,25/02/1996,Compostela,3,11,6,9,2.0,5.0,Real Madrid,8,4,8,6,3.0,4.0,D,3.0,3.0,1.0,1.0
1995-96,25/02/1996,Salamanca,6,11,2,21,3.0,8.0,Vallecano,6,8,6,10,1.0,5.0,A,1.0,2.0,0.0,1.0
1995-96,25/02/1996,Sevilla,6,9,6,13,3.0,3.0,Ath Bilbao,3,8,5,22,2.0,4.0,D,1.0,1.0,1.0,0.0
1995-96,25/02/1996,Sociedad,4,6,5,11,3.0,3.0,Valladolid,3,8,2,16,0.0,4.0,H,1.0,0.0,0.0,0.0
1995-96,25/02/1996,Sp Gijon,9,7,7,15,4.0,5.0,Espanol,5,2,11,1,1.0,1.0,A,2.0,3.0,1.0,1.0
1995-96,25/02/1996,Tenerife,3,9,1,12,2.0,2.0,Zaragoza,5,8,2,20,2.0,5.0,A,1.0,2.0,1.0,1.0
1995-96,25/02/1996,Valencia,12,4,10,5,6.0,0.0,Oviedo,7,6,8,14,3.0,0.0,H,3.0,1.0,1.0,1.0
1995-96,2/3/1996,Ath Bilbao,4,5,5,22,,,Barcelona,12,4,13,3,3.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,2/3/1996,Espanol,3,5,6,2,1.0,3.0,Sevilla,6,5,10,13,1.0,4.0,A,0.0,1.0,0.0,0.0
1995-96,2/3/1996,Merida,3,8,4,21,2.0,3.0,Sociedad,8,11,3,10,5.0,6.0,A,1.0,2.0,0.0,1.0
1995-96,2/3/1996,Real Madrid,12,4,12,7,10.0,2.0,Salamanca,6,9,5,17,6.0,3.0,H,5.0,0.0,2.0,0.0
1995-96,2/3/1996,Valladolid,15,9,8,12,3.0,5.0,Santander,4,7,3,18,4.0,1.0,H,3.0,1.0,1.0,0.0
1995-96,3/3/1996,Betis,3,7,4,8,3.0,3.0,Valencia,9,7,9,2,4.0,1.0,H,3.0,0.0,0.0,0.0
1995-96,3/3/1996,Celta,6,4,6,11,1.0,3.0,Sp Gijon,5,9,3,17,1.0,7.0,D,0.0,0.0,0.0,0.0
1995-96,3/3/1996,La Coruna,7,1,13,4,2.0,0.0,Ath Madrid,11,6,10,1,4.0,4.0,D,2.0,2.0,0.0,1.0
1995-96,3/3/1996,Oviedo,5,7,5,14,1.0,2.0,Compostela,7,6,9,10,3.0,4.0,H,3.0,1.0,1.0,1.0
1995-96,3/3/1996,Vallecano,5,7,4,13,3.0,2.0,Tenerife,8,4,11,9,4.0,1.0,A,2.0,4.0,0.0,1.0
1995-96,3/3/1996,Zaragoza,4,2,6,16,1.0,0.0,Albacete,5,9,3,18,2.0,6.0,H,3.0,1.0,1.0,1.0
1995-96,9/3/1996,Valencia,6,8,6,9,3.0,6.0,Barcelona,9,8,7,2,4.0,3.0,H,4.0,1.0,2.0,0.0
1995-96,10/3/1996,Albacete,0,0,0,-1,0,0,Vallecano,2,4,1,19,0.0,1.0,A,1.0,2.0,1.0,1.0
1995-96,10/3/1996,Ath Madrid,6,3,7,3,2.0,2.0,Valladolid,4,1,7,7,1.0,0.0,A,0.0,2.0,0.0,0.0
1995-96,10/3/1996,Compostela,4,11,4,14,2.0,5.0,Betis,7,1,9,1,3.0,1.0,A,1.0,2.0,0.0,0.0
1995-96,10/3/1996,Espanol,6,7,3,17,4.0,4.0,Ath Bilbao,4,3,7,4,1.0,1.0,H,3.0,0.0,1.0,0.0
1995-96,10/3/1996,Salamanca,0,0,0,-1,0,0,Oviedo,6,6,6,10,1.0,2.0,A,0.0,1.0,0.0,0.0
1995-96,10/3/1996,Santander,5,4,5,12,0.0,3.0,Merida,0,0,0,-1,0,0,H,2.0,0.0,0.0,0.0
1995-96,10/3/1996,Sevilla,3,6,3,16,2.0,3.0,Celta,2,7,1,18,2.0,1.0,D,0.0,0.0,0.0,0.0
1995-96,10/3/1996,Sociedad,3,2,6,11,3.0,1.0,Zaragoza,4,3,5,13,2.0,0.0,H,3.0,1.0,1.0,1.0
1995-96,10/3/1996,Sp Gijon,0,0,0,-1,0,0,La Coruna,3,3,7,9,1.0,1.0,D,1.0,1.0,1.0,0.0
1995-96,10/3/1996,Tenerife,10,0,7,6,4.0,0.0,Real Madrid,7,0,7,8,3.0,0.0,H,3.0,0.0,1.0,0.0
1995-96,16/03/1996,Barcelona,8,5,7,13,3.0,1.0,Compostela,10,7,9,4,4.0,5.0,H,1.0,0.0,1.0,0.0
1995-96,16/03/1996,Real Madrid,8,4,10,14,1.0,3.0,Albacete,4,11,5,19,2.0,3.0,H,2.0,0.0,1.0,0.0
1995-96,16/03/1996,Zaragoza,6,7,8,7,1.0,4.0,Santander,5,5,5,17,3.0,2.0,A,1.0,2.0,1.0,2.0
1995-96,17/03/1996,Ath Bilbao,4,10,2,22,1.0,2.0,Valencia,8,7,8,10,3.0,5.0,A,0.0,1.0,0.0,0.0
1995-96,17/03/1996,Betis,6,5,6,4,2.0,2.0,Salamanca,6,10,4,15,3.0,5.0,H,4.0,0.0,1.0,0.0
1995-96,17/03/1996,Celta,4,8,4,12,1.0,2.0,Espanol,11,5,10,1,6.0,2.0,H,4.0,2.0,4.0,0.0
1995-96,17/03/1996,La Coruna,3,8,4,18,1.0,3.0,Sevilla,3,11,1,17,0.0,5.0,H,3.0,2.0,2.0,1.0
1995-96,17/03/1996,Merida,3,7,4,21,1.0,1.0,Ath Madrid,7,3,11,6,4.0,1.0,A,0.0,1.0,0.0,0.0
1995-96,17/03/1996,Oviedo,7,5,8,8,3.0,3.0,Tenerife,12,4,11,3,3.0,2.0,A,1.0,3.0,0.0,1.0
1995-96,17/03/1996,Valladolid,1,9,2,19,0.0,2.0,Sp Gijon,3,6,6,16,1.0,4.0,H,1.0,0.0,0.0,0.0
1995-96,17/03/1996,Vallecano,7,8,6,13,1.0,2.0,Sociedad,17,7,10,2,9.0,2.0,H,2.0,0.0,1.0,0.0
1995-96,23/03/1996,Sp Gijon,12,7,9,16,8.0,4.0,Merida,7,4,10,17,4.0,2.0,H,3.0,1.0,1.0,1.0
1995-96,23/03/1996,Tenerife,7,8,7,7,3.0,2.0,Betis,9,7,7,2,4.0,4.0,A,1.0,2.0,1.0,0.0
1995-96,24/03/1996,Albacete,8,8,7,19,3.0,4.0,Oviedo,7,8,5,15,4.0,1.0,A,0.0,1.0,0.0,0.0
1995-96,24/03/1996,Ath Madrid,9,2,12,4,3.0,2.0,Zaragoza,6,9,2,20,2.0,6.0,D,1.0,1.0,1.0,1.0
1995-96,24/03/1996,Celta,11,3,13,9,7.0,3.0,Ath Bilbao,3,8,5,22,1.0,2.0,H,3.0,1.0,3.0,1.0
1995-96,24/03/1996,Compostela,3,11,4,11,2.0,5.0,Valencia,12,6,12,5,6.0,2.0,A,0.0,4.0,0.0,2.0
1995-96,24/03/1996,Espanol,7,5,9,2,1.0,2.0,La Coruna,10,4,12,7,7.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,24/03/1996,Salamanca,8,12,2,21,4.0,6.0,Barcelona,5,4,9,3,2.0,2.0,A,1.0,3.0,1.0,3.0
1995-96,24/03/1996,Santander,5,8,5,17,4.0,5.0,Vallecano,6,8,6,12,2.0,6.0,A,1.0,2.0,0.0,0.0
1995-96,24/03/1996,Sevilla,7,12,5,13,2.0,5.0,Valladolid,3,9,1,16,0.0,3.0,D,1.0,1.0,1.0,0.0
1995-96,24/03/1996,Sociedad,4,5,7,8,3.0,1.0,Real Madrid,8,5,7,6,2.0,3.0,D,1.0,1.0,1.0,1.0
1995-96,27/03/1996,Ath Bilbao,6,7,5,22,1.0,5.0,Compostela,5,8,6,11,3.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,27/03/1996,Barcelona,7,4,9,3,4.0,2.0,Tenerife,6,6,5,13,3.0,2.0,D,2.0,2.0,2.0,2.0
1995-96,27/03/1996,Betis,3,5,5,5,1.0,2.0,Albacete,7,6,6,17,1.0,3.0,A,2.0,3.0,2.0,1.0
1995-96,27/03/1996,La Coruna,11,4,9,6,5.0,0.0,Celta,8,9,7,9,6.0,4.0,H,2.0,1.0,1.0,0.0
1995-96,27/03/1996,Merida,3,6,4,19,1.0,3.0,Sevilla,7,4,9,10,4.0,0.0,H,3.0,2.0,2.0,0.0
1995-96,27/03/1996,Real Madrid,10,4,9,7,4.0,2.0,Santander,5,8,4,20,3.0,3.0,A,1.0,2.0,0.0,0.0
1995-96,27/03/1996,Valencia,11,3,11,4,5.0,1.0,Salamanca,4,11,4,21,1.0,5.0,H,2.0,0.0,1.0,0.0
1995-96,27/03/1996,Valladolid,5,6,5,15,2.0,2.0,Espanol,5,3,9,2,2.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,27/03/1996,Vallecano,6,8,6,12,1.0,1.0,Ath Madrid,11,3,13,1,7.0,3.0,A,0.0,3.0,0.0,1.0
1995-96,27/03/1996,Zaragoza,4,4,6,18,3.0,3.0,Sp Gijon,3,8,2,16,1.0,4.0,D,1.0,1.0,1.0,1.0
1995-96,28/03/1996,Oviedo,3,11,1,16,2.0,4.0,Sociedad,6,4,10,8,3.0,4.0,D,0.0,0.0,0.0,0.0
1995-96,31/03/1996,Albacete,6,12,2,20,3.0,7.0,Barcelona,10,4,10,3,6.0,1.0,A,0.0,1.0,0.0,0.0
1995-96,31/03/1996,Ath Madrid,12,7,10,1,4.0,3.0,Real Madrid,12,5,9,9,7.0,3.0,A,1.0,2.0,0.0,1.0
1995-96,31/03/1996,Celta,5,3,6,11,0.0,1.0,Valladolid,4,12,1,17,4.0,5.0,D,1.0,1.0,1.0,0.0
1995-96,31/03/1996,Espanol,6,4,7,6,3.0,2.0,Merida,4,8,5,19,2.0,5.0,H,3.0,0.0,0.0,0.0
1995-96,31/03/1996,La Coruna,7,2,11,4,1.0,1.0,Ath Bilbao,10,5,12,16,4.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,31/03/1996,Salamanca,5,10,3,22,3.0,5.0,Compostela,8,5,12,10,4.0,2.0,H,1.0,0.0,0.0,0.0
1995-96,31/03/1996,Santander,2,7,5,21,2.0,4.0,Oviedo,7,7,7,15,1.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,31/03/1996,Sevilla,1,3,4,12,1.0,1.0,Zaragoza,8,3,10,14,3.0,1.0,D,1.0,1.0,0.0,1.0
1995-96,31/03/1996,Sociedad,10,8,12,5,6.0,3.0,Betis,7,7,7,8,4.0,3.0,D,1.0,1.0,0.0,1.0
1995-96,31/03/1996,Sp Gijon,2,6,1,18,0.0,3.0,Vallecano,8,13,3,13,3.0,3.0,H,3.0,1.0,2.0,1.0
1995-96,31/03/1996,Tenerife,12,6,13,7,4.0,1.0,Valencia,5,9,6,2,2.0,1.0,H,2.0,1.0,0.0,1.0
1995-96,6/4/1996,Barcelona,12,5,11,2,7.0,2.0,Sociedad,4,5,5,7,1.0,2.0,H,1.0,0.0,1.0,0.0
1995-96,6/4/1996,Oviedo,4,5,8,14,1.0,4.0,Ath Madrid,10,5,12,1,3.0,2.0,D,1.0,1.0,0.0,1.0
1995-96,6/4/1996,Zaragoza,6,3,10,13,4.0,1.0,Espanol,6,6,7,4,3.0,3.0,D,1.0,1.0,1.0,1.0
1995-96,7/4/1996,Ath Bilbao,5,3,6,19,3.0,1.0,Salamanca,8,9,3,22,5.0,6.0,H,3.0,1.0,1.0,0.0
1995-96,7/4/1996,Betis,8,15,2,10,5.0,7.0,Santander,10,12,10,15,5.0,7.0,D,2.0,2.0,1.0,0.0
1995-96,7/4/1996,Compostela,7,8,9,9,2.0,3.0,Tenerife,7,7,8,6,3.0,3.0,A,0.0,2.0,0.0,2.0
