Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Local primera parte,Goles Visitante,Goles Visitante primera parte
1995-96,1995-12-20,Celta,5,2,8,16,2.0,1.0,Oviedo,5,7,7,13,2.0,3.0,H,1.0,0.0,0.0,0.0
1995-96,1995-12-20,Espanol,7,4,10,2,2.0,3.0,Betis,9,5,11,5,3.0,2.0,D,1.0,1.0,1.0,0.0
1995-96,1995-12-20,Merida,2,7,2,20,1.0,3.0,Zaragoza,9,7,8,11,6.0,2.0,D,1.0,1.0,1.0,0.0
1995-96,1995-12-20,Santander,2,8,2,18,2.0,3.0,Salamanca,9,9,6,17,6.0,3.0,H,2.0,1.0,1.0,1.0
1995-96,1995-12-20,Sevilla,5,6,8,15,0.0,4.0,Barcelona,7,5,8,3,4.0,3.0,H,1.0,1.0,0.0,0.0
1995-96,1995-12-20,Sociedad,6,8,5,14,1.0,6.0,Tenerife,9,9,8,10,5.0,4.0,A,0.0,0.0,1.0,0.0
1995-96,1995-12-20,Sp Gijon,2,7,1,12,1.0,2.0,Valencia,8,5,7,7,3.0,1.0,A,1.0,0.0,3.0,1.0
1995-96,1995-12-20,Valladolid,7,12,2,22,3.0,6.0,Vallecano,3,9,6,21,2.0,4.0,D,1.0,0.0,1.0,0.0
1995-96,1995-12-21,La Coruna,13,5,9,9,,,Real Madrid,7,4,10,7,5.0,1.0,H,3.0,3.0,0.0,0.0
1995-96,1996-01-03,Albacete,10,10,7,17,2.0,5.0,Sociedad,5,6,5,18,1.0,5.0,A,3.0,2.0,5.0,3.0
1995-96,1996-01-03,Ath Bilbao,6,9,4,10,2.0,4.0,Zaragoza,10,7,9,11,6.0,3.0,H,1.0,0.0,0.0,0.0
1995-96,1996-01-03,Betis,7,5,9,6,2.0,3.0,Celta,5,1,10,13,2.0,1.0,A,0.0,0.0,3.0,0.0
1995-96,1996-01-03,Compostela,7,5,10,4,4.0,1.0,Sp Gijon,3,8,1,14,1.0,2.0,H,1.0,1.0,0.0,0.0
1995-96,1996-01-03,Oviedo,3,7,4,16,2.0,2.0,La Coruna,16,4,12,8,9.0,2.0,A,0.0,0.0,2.0,0.0
1995-96,1996-01-03,Real Madrid,6,7,7,7,4.0,4.0,Valladolid,7,12,2,22,3.0,6.0,H,4.0,3.0,1.0,1.0
1995-96,1996-01-03,Salamanca,10,11,5,19,7.0,4.0,Ath Madrid,11,3,12,1,5.0,2.0,A,1.0,0.0,3.0,0.0
1995-96,1996-01-03,Tenerife,8,7,10,9,4.0,4.0,Santander,3,7,5,15,2.0,4.0,H,2.0,1.0,0.0,0.0
1995-96,1996-01-03,Valencia,9,4,9,5,4.0,0.0,Sevilla,5,6,8,12,1.0,4.0,H,1.0,0.0,0.0,0.0
1995-96,1996-01-03,Vallecano,2,10,4,21,1.0,4.0,Merida,3,7,3,20,2.0,3.0,H,4.0,3.0,1.0,0.0
1995-96,1996-01-04,Barcelona,4,6,5,4,3.0,4.0,Espanol,7,5,8,2,3.0,3.0,H,2.0,1.0,1.0,0.0
1995-96,1996-01-06,Ath Bilbao,6,7,7,10,2.0,3.0,Sociedad,9,8,7,13,4.0,6.0,D,0.0,0.0,0.0,0.0
1995-96,1996-01-06,Ath Madrid,11,4,12,1,4.0,2.0,Tenerife,9,6,12,9,5.0,3.0,H,3.0,1.0,1.0,0.0
1995-96,1996-01-07,Celta,6,1,10,11,1.0,1.0,Barcelona,5,6,7,3,3.0,4.0,H,1.0,0.0,0.0,0.0
1995-96,1996-01-07,Espanol,7,6,7,2,3.0,3.0,Valencia,7,3,9,5,3.0,0.0,H,2.0,1.0,0.0,0.0
1995-96,1996-01-07,La Coruna,15,3,12,7,8.0,2.0,Betis,7,8,8,8,2.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,1996-01-07,Merida,4,9,3,21,2.0,5.0,Real Madrid,10,8,9,6,7.0,5.0,D,2.0,1.0,2.0,2.0
1995-96,1996-01-07,Santander,3,9,4,16,2.0,5.0,Albacete,12,12,7,18,4.0,7.0,D,5.0,2.0,5.0,2.0
1995-96,1996-01-07,Sevilla,4,7,5,14,1.0,4.0,Compostela,7,4,12,4,4.0,1.0,A,0.0,0.0,1.0,0.0
1995-96,1996-01-07,Sp Gijon,3,9,0,15,1.0,3.0,Salamanca,9,13,2,19,6.0,4.0,H,3.0,2.0,2.0,1.0
1995-96,1996-01-07,Valladolid,7,13,2,22,4.0,8.0,Oviedo,3,6,4,17,2.0,1.0,D,2.0,2.0,2.0,2.0
1995-96,1996-01-07,Zaragoza,9,7,8,13,5.0,3.0,Vallecano,6,10,7,20,4.0,4.0,D,1.0,1.0,1.0,0.0
1995-96,1996-01-13,Albacete,16,14,8,18,6.0,7.0,Ath Madrid,13,3,15,1,4.0,0.0,D,1.0,0.0,1.0,0.0
1995-96,1996-01-13,Betis,5,7,6,8,0.0,2.0,Valladolid,8,13,3,22,5.0,9.0,H,3.0,0.0,0.0,0.0
1995-96,1996-01-14,Barcelona,4,6,6,4,2.0,3.0,La Coruna,13,3,10,8,7.0,2.0,D,1.0,0.0,1.0,1.0
1995-96,1996-01-14,Compostela,5,3,12,3,2.0,1.0,Espanol,9,5,10,2,4.0,2.0,H,2.0,1.0,1.0,1.0
1995-96,1996-01-14,Oviedo,4,8,2,18,4.0,3.0,Merida,6,9,4,21,3.0,6.0,D,0.0,0.0,0.0,0.0
1995-96,1996-01-14,Real Madrid,8,9,7,7,6.0,6.0,Zaragoza,10,8,8,12,6.0,3.0,D,2.0,0.0,2.0,1.0
1995-96,1996-01-14,Salamanca,10,14,2,20,6.0,5.0,Sevilla,3,4,5,15,1.0,1.0,H,4.0,2.0,1.0,0.0
1995-96,1996-01-14,Sociedad,8,8,5,14,4.0,6.0,Santander,7,13,4,17,3.0,6.0,H,2.0,1.0,1.0,0.0
1995-96,1996-01-14,Tenerife,8,8,9,9,4.0,3.0,Sp Gijon,6,10,3,13,3.0,4.0,H,3.0,1.0,0.0,0.0
1995-96,1996-01-14,Valencia,7,4,9,6,3.0,1.0,Celta,7,1,12,11,1.0,1.0,H,3.0,1.0,0.0,0.0
1995-96,1996-01-14,Vallecano,6,11,5,19,3.0,5.0,Ath Bilbao,4,6,5,10,1.0,2.0,D,2.0,0.0,2.0,1.0
1995-96,1996-01-20,Valencia,7,4,9,5,2.0,1.0,La Coruna,12,1,11,8,7.0,0.0,H,2.0,0.0,1.0,1.0
1995-96,1996-01-21,Albacete,14,12,8,17,5.0,6.0,Sp Gijon,4,10,3,14,2.0,5.0,A,1.0,1.0,3.0,2.0
1995-96,1996-01-21,Barcelona,4,4,7,5,2.0,2.0,Valladolid,7,15,2,22,4.0,8.0,H,1.0,0.0,0.0,0.0
1995-96,1996-01-21,Betis,5,5,6,6,0.0,1.0,Merida,5,8,4,21,2.0,5.0,A,0.0,0.0,1.0,0.0
1995-96,1996-01-21,Compostela,6,4,12,2,2.0,2.0,Celta,5,4,9,11,0.0,2.0,D,1.0,1.0,1.0,1.0
1995-96,1996-01-21,Oviedo,3,7,2,16,3.0,3.0,Zaragoza,9,8,6,13,5.0,2.0,D,1.0,1.0,1.0,1.0
1995-96,1996-01-21,Real Madrid,9,8,8,7,6.0,6.0,Vallecano,8,11,6,20,3.0,5.0,A,1.0,1.0,2.0,1.0
1995-96,1996-01-21,Salamanca,11,12,4,19,7.0,4.0,Espanol,7,6,7,3,4.0,3.0,D,2.0,1.0,2.0,0.0
1995-96,1996-01-21,Santander,8,12,4,18,3.0,5.0,Ath Bilbao,4,5,6,10,1.0,0.0,D,1.0,1.0,1.0,0.0
1995-96,1996-01-21,Sociedad,10,8,8,12,5.0,5.0,Ath Madrid,11,3,13,1,2.0,0.0,H,1.0,1.0,0.0,0.0
1995-96,1996-01-21,Tenerife,8,6,9,9,3.0,2.0,Sevilla,3,7,4,15,1.0,2.0,H,4.0,2.0,2.0,0.0
1995-96,1996-01-24,Ath Bilbao,4,5,6,10,1.0,1.0,Real Madrid,9,10,5,8,6.0,7.0,A,0.0,0.0,5.0,1.0
1995-96,1996-01-24,Ath Madrid,10,4,10,1,2.0,1.0,Santander,9,11,5,17,4.0,5.0,H,2.0,1.0,0.0,0.0
1995-96,1996-01-24,Celta,6,4,10,12,1.0,2.0,Salamanca,10,11,4,18,5.0,3.0,H,2.0,2.0,1.0,1.0
1995-96,1996-01-24,Espanol,7,7,5,3,3.0,3.0,Tenerife,11,5,12,6,4.0,1.0,H,2.0,0.0,1.0,1.0
1995-96,1996-01-24,La Coruna,7,3,8,9,5.0,0.0,Compostela,5,5,10,2,3.0,3.0,H,2.0,1.0,0.0,0.0
1995-96,1996-01-24,Sevilla,4,10,3,20,1.0,4.0,Albacete,12,14,5,21,5.0,7.0,D,1.0,1.0,1.0,0.0
1995-96,1996-01-24,Sp Gijon,7,10,6,13,4.0,5.0,Sociedad,8,5,10,11,5.0,2.0,D,1.0,0.0,1.0,1.0
1995-96,1996-01-24,Valladolid,4,11,2,22,3.0,5.0,Valencia,9,4,12,5,2.0,2.0,A,2.0,0.0,5.0,3.0
1995-96,1996-01-24,Vallecano,10,6,9,15,4.0,3.0,Oviedo,3,6,3,16,3.0,3.0,A,1.0,0.0,2.0,1.0
1995-96,1996-01-24,Zaragoza,5,6,4,14,3.0,2.0,Betis,4,5,5,7,0.0,1.0,A,1.0,0.0,2.0,1.0
1995-96,1996-01-25,Merida,5,7,6,21,2.0,5.0,Barcelona,4,4,7,5,1.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,1996-01-27,Salamanca,10,11,4,21,5.0,4.0,La Coruna,6,3,8,8,3.0,0.0,A,0.0,0.0,5.0,3.0
1995-96,1996-01-28,Albacete,11,15,3,19,5.0,8.0,Espanol,8,7,7,2,2.0,4.0,D,0.0,0.0,0.0,0.0
1995-96,1996-01-28,Ath Madrid,9,4,10,1,2.0,1.0,Ath Bilbao,4,8,6,12,1.0,2.0,H,4.0,2.0,1.0,1.0
1995-96,1996-01-28,Barcelona,4,3,8,4,1.0,1.0,Zaragoza,5,7,3,14,3.0,2.0,H,3.0,1.0,1.0,0.0
1995-96,1996-01-28,Betis,5,5,7,7,1.0,0.0,Vallecano,10,7,8,18,4.0,4.0,D,0.0,0.0,0.0,0.0
1995-96,1996-01-28,Compostela,5,4,10,3,3.0,3.0,Valladolid,5,15,1,22,3.0,8.0,A,1.0,0.0,3.0,2.0
1995-96,1996-01-28,Oviedo,5,6,6,15,4.0,3.0,Real Madrid,14,7,8,8,7.0,4.0,A,1.0,1.0,2.0,1.0
1995-96,1996-01-28,Santander,7,12,2,20,3.0,5.0,Sp Gijon,7,8,7,13,4.0,5.0,D,1.0,1.0,1.0,1.0
1995-96,1996-01-28,Sociedad,9,5,11,11,6.0,2.0,Sevilla,4,11,1,17,1.0,4.0,H,1.0,1.0,0.0,0.0
1995-96,1996-01-28,Tenerife,11,7,9,9,5.0,1.0,Celta,7,5,10,10,3.0,3.0,H,1.0,1.0,0.0,0.0
1995-96,1996-01-28,Valencia,11,5,12,5,4.0,2.0,Merida,4,6,6,16,1.0,5.0,H,4.0,2.0,1.0,0.0
1995-96,1996-02-03,Sp Gijon,8,8,8,13,5.0,5.0,Ath Madrid,10,4,10,1,4.0,2.0,A,1.0,0.0,2.0,1.0
1995-96,1996-02-03,Zaragoza,6,9,3,14,3.0,3.0,Valencia,14,6,12,4,6.0,2.0,H,4.0,1.0,1.0,0.0
1995-96,1996-02-04,Ath Bilbao,4,12,3,12,2.0,4.0,Oviedo,6,6,6,15,5.0,4.0,A,0.0,0.0,1.0,1.0
1995-96,1996-02-04,Celta,4,6,7,11,3.0,4.0,Albacete,8,10,4,17,3.0,5.0,D,2.0,1.0,2.0,0.0
1995-96,1996-02-04,Espanol,7,5,8,2,2.0,3.0,Sociedad,5,2,11,10,4.0,0.0,D,0.0,0.0,0.0,0.0
1995-96,1996-02-04,La Coruna,9,3,8,7,6.0,0.0,Tenerife,10,7,9,9,5.0,1.0,D,1.0,0.0,1.0,1.0
1995-96,1996-02-04,Merida,4,6,6,19,1.0,4.0,Compostela,5,7,7,5,2.0,5.0,A,0.0,0.0,2.0,0.0
1995-96,1996-02-04,Real Madrid,12,7,8,6,5.0,4.0,Betis,5,2,8,8,1.0,0.0,H,4.0,2.0,2.0,2.0
1995-96,1996-02-04,Sevilla,4,11,1,20,1.0,5.0,Santander,8,11,3,18,4.0,5.0,A,0.0,0.0,1.0,1.0
1995-96,1996-02-04,Valladolid,7,12,4,22,4.0,5.0,Salamanca,9,13,4,21,5.0,7.0,H,1.0,0.0,0.0,0.0
1995-96,1996-02-04,Vallecano,6,6,6,16,1.0,4.0,Barcelona,5,3,8,3,1.0,1.0,D,1.0,1.0,1.0,0.0
1995-96,1996-02-10,Ath Madrid,9,4,10,1,4.0,2.0,Sevilla,4,11,1,20,1.0,6.0,A,0.0,0.0,1.0,0.0
1995-96,1996-02-10,Barcelona,6,3,9,3,1.0,2.0,Real Madrid,14,7,10,6,5.0,5.0,H,3.0,1.0,0.0,0.0
1995-96,1996-02-10,Valencia,15,8,12,5,6.0,2.0,Vallecano,6,6,6,17,2.0,3.0,H,3.0,2.0,0.0,0.0
1995-96,1996-02-11,Albacete,5,7,4,19,1.0,4.0,La Coruna,10,4,8,7,6.0,1.0,H,1.0,1.0,0.0,0.0
1995-96,1996-02-11,Betis,7,6,7,9,3.0,2.0,Oviedo,5,4,8,14,4.0,2.0,H,2.0,1.0,1.0,0.0
1995-96,1996-02-11,Compostela,6,7,7,5,2.0,5.0,Zaragoza,9,9,5,13,3.0,3.0,H,3.0,0.0,2.0,2.0
1995-96,1996-02-11,Salamanca,7,11,4,21,4.0,5.0,Merida,2,6,5,20,0.0,2.0,D,2.0,1.0,2.0,0.0
1995-96,1996-02-11,Santander,4,6,5,16,3.0,3.0,Espanol,5,5,6,4,1.0,3.0,D,1.0,1.0,1.0,0.0
1995-96,1996-02-11,Sociedad,5,2,11,10,4.0,0.0,Celta,5,8,5,11,4.0,4.0,H,3.0,1.0,1.0,0.0
1995-96,1996-02-11,Sp Gijon,6,8,5,15,3.0,5.0,Ath Bilbao,4,13,2,12,2.0,5.0,A,1.0,0.0,2.0,1.0
1995-96,1996-02-11,Tenerife,10,5,10,8,6.0,0.0,Valladolid,6,10,6,22,2.0,3.0,H,1.0,1.0,0.0,0.0
1995-96,1996-02-17,Real Madrid,12,8,9,7,5.0,5.0,Valencia,15,8,12,4,7.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,1996-02-17,Zaragoza,9,10,4,13,4.0,3.0,Salamanca,5,12,2,21,3.0,5.0,D,1.0,1.0,1.0,1.0
1995-96,1996-02-18,Ath Bilbao,4,12,4,11,2.0,5.0,Betis,6,7,7,8,4.0,2.0,A,0.0,0.0,1.0,0.0
1995-96,1996-02-18,Celta,6,8,5,12,4.0,4.0,Santander,4,5,6,17,4.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,1996-02-18,Espanol,5,4,7,5,0.0,3.0,Ath Madrid,8,4,9,1,4.0,2.0,A,0.0,0.0,2.0,1.0
1995-96,1996-02-18,La Coruna,9,4,7,9,5.0,2.0,Sociedad,6,2,11,10,4.0,0.0,D,1.0,0.0,1.0,1.0
1995-96,1996-02-18,Merida,4,8,5,21,0.0,3.0,Tenerife,8,5,10,7,6.0,0.0,H,2.0,2.0,0.0,0.0
1995-96,1996-02-18,Oviedo,6,6,7,14,4.0,3.0,Barcelona,8,2,11,2,2.0,1.0,A,1.0,1.0,2.0,1.0
1995-96,1996-02-18,Sevilla,4,7,4,18,1.0,4.0,Sp Gijon,7,7,5,15,3.0,5.0,H,2.0,0.0,0.0,0.0
1995-96,1996-02-18,Valladolid,6,8,6,22,2.0,4.0,Albacete,5,6,6,16,2.0,4.0,H,3.0,1.0,0.0,0.0
1995-96,1996-02-18,Vallecano,4,7,5,19,2.0,4.0,Compostela,7,8,7,4,1.0,6.0,A,0.0,0.0,1.0,1.0
1995-96,1996-02-24,Santander,3,4,6,17,3.0,2.0,La Coruna,9,3,8,9,4.0,3.0,H,2.0,1.0,1.0,0.0
1995-96,1996-02-25,Albacete,4,6,6,18,1.0,3.0,Merida,5,8,5,19,2.0,3.0,H,2.0,1.0,0.0,0.0
1995-96,1996-02-25,Ath Madrid,10,3,12,1,5.0,1.0,Celta,5,7,5,11,3.0,3.0,H,3.0,2.0,2.0,2.0
1995-96,1996-02-25,Barcelona,9,3,11,2,3.0,2.0,Betis,7,6,10,6,4.0,2.0,H,1.0,0.0,0.0,0.0
1995-96,1996-02-25,Compostela,7,7,9,3,1.0,5.0,Real Madrid,11,6,10,7,4.0,4.0,D,3.0,1.0,3.0,1.0
1995-96,1996-02-25,Salamanca,4,11,2,21,3.0,6.0,Vallecano,2,7,2,20,1.0,4.0,A,1.0,0.0,2.0,1.0
1995-96,1996-02-25,Sevilla,4,3,7,15,1.0,2.0,Ath Bilbao,3,12,3,12,2.0,4.0,D,1.0,1.0,1.0,0.0
1995-96,1996-02-25,Sociedad,6,3,9,10,4.0,0.0,Valladolid,9,7,9,22,3.0,4.0,H,1.0,0.0,0.0,0.0
1995-96,1996-02-25,Sp Gijon,4,8,2,17,1.0,4.0,Espanol,3,4,6,5,0.0,3.0,A,2.0,1.0,3.0,1.0
1995-96,1996-02-25,Tenerife,4,5,7,8,4.0,2.0,Zaragoza,9,10,4,14,4.0,3.0,A,1.0,1.0,2.0,1.0
1995-96,1996-02-25,Valencia,13,7,10,4,7.0,1.0,Oviedo,6,7,6,16,4.0,3.0,H,3.0,1.0,1.0,1.0
1995-96,1996-03-02,Ath Bilbao,4,8,4,11,2.0,4.0,Barcelona,10,3,13,2,3.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-02,Espanol,4,5,6,5,1.0,3.0,Sevilla,4,3,7,16,1.0,2.0,A,0.0,0.0,1.0,0.0
1995-96,1996-03-02,Merida,5,10,4,20,2.0,4.0,Sociedad,6,2,11,9,3.0,0.0,A,1.0,0.0,2.0,1.0
1995-96,1996-03-02,Real Madrid,9,9,8,7,4.0,5.0,Salamanca,4,11,2,21,2.0,5.0,H,5.0,2.0,0.0,0.0
1995-96,1996-03-02,Valladolid,7,3,9,22,3.0,1.0,Santander,5,3,9,14,4.0,1.0,H,3.0,1.0,1.0,0.0
1995-96,1996-03-03,Betis,5,6,7,8,3.0,2.0,Valencia,11,6,10,4,5.0,2.0,H,3.0,0.0,0.0,0.0
1995-96,1996-03-03,Celta,5,9,2,12,3.0,4.0,Sp Gijon,5,10,1,18,2.0,4.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-03,La Coruna,8,5,5,10,3.0,4.0,Ath Madrid,11,5,12,1,6.0,3.0,D,2.0,0.0,2.0,1.0
1995-96,1996-03-03,Oviedo,5,9,3,17,4.0,4.0,Compostela,10,8,10,3,2.0,5.0,H,3.0,1.0,1.0,1.0
1995-96,1996-03-03,Vallecano,3,6,5,19,2.0,3.0,Tenerife,4,5,7,9,4.0,3.0,A,2.0,0.0,4.0,1.0
1995-96,1996-03-03,Zaragoza,10,9,7,14,5.0,3.0,Albacete,5,5,8,16,2.0,2.0,H,3.0,1.0,1.0,1.0
1995-96,1996-03-09,Valencia,7,8,7,4,3.0,2.0,Barcelona,7,2,11,2,2.0,2.0,H,4.0,2.0,1.0,0.0
1995-96,1996-03-10,Albacete,6,8,7,17,3.0,3.0,Vallecano,5,10,4,19,2.0,4.0,A,1.0,1.0,2.0,1.0
1995-96,1996-03-10,Ath Madrid,9,6,10,1,5.0,2.0,Valladolid,7,3,9,21,2.0,1.0,A,0.0,0.0,2.0,0.0
1995-96,1996-03-10,Compostela,10,8,10,4,3.0,4.0,Betis,8,6,9,6,3.0,2.0,A,1.0,0.0,2.0,0.0
1995-96,1996-03-10,Espanol,4,6,5,5,1.0,3.0,Ath Bilbao,3,4,5,12,1.0,2.0,H,3.0,1.0,0.0,0.0
1995-96,1996-03-10,Salamanca,4,11,2,22,2.0,4.0,Oviedo,7,8,6,15,4.0,4.0,A,0.0,0.0,1.0,0.0
1995-96,1996-03-10,Santander,5,5,8,16,3.0,1.0,Merida,5,8,4,20,2.0,3.0,H,2.0,0.0,0.0,0.0
1995-96,1996-03-10,Sevilla,5,2,10,14,1.0,1.0,Celta,5,8,3,13,3.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-10,Sociedad,7,3,11,9,3.0,0.0,Zaragoza,12,7,10,11,6.0,3.0,H,3.0,1.0,1.0,1.0
1995-96,1996-03-10,Sp Gijon,4,9,1,18,1.0,3.0,La Coruna,5,7,3,10,0.0,5.0,D,1.0,1.0,1.0,0.0
1995-96,1996-03-10,Tenerife,7,7,7,8,4.0,3.0,Real Madrid,12,8,8,7,5.0,4.0,H,3.0,1.0,0.0,0.0
1995-96,1996-03-16,Barcelona,7,5,10,2,2.0,3.0,Compostela,9,10,7,5,3.0,4.0,H,1.0,1.0,0.0,0.0
1995-96,1996-03-16,Real Madrid,8,9,5,9,3.0,3.0,Albacete,5,8,6,19,4.0,3.0,H,2.0,1.0,0.0,0.0
1995-96,1996-03-16,Zaragoza,9,9,7,11,6.0,4.0,Santander,6,5,8,15,2.0,1.0,A,1.0,1.0,2.0,2.0
1995-96,1996-03-17,Ath Bilbao,3,6,5,15,1.0,2.0,Valencia,10,5,10,3,5.0,1.0,A,0.0,0.0,1.0,0.0
1995-96,1996-03-17,Betis,8,3,12,6,1.0,0.0,Salamanca,4,11,2,22,2.0,4.0,H,4.0,1.0,0.0,0.0
1995-96,1996-03-17,Celta,3,6,3,13,2.0,3.0,Espanol,7,6,7,4,2.0,3.0,H,4.0,4.0,2.0,0.0
1995-96,1996-03-17,La Coruna,5,7,3,10,0.0,5.0,Sevilla,5,1,11,16,1.0,0.0,H,3.0,2.0,2.0,1.0
1995-96,1996-03-17,Merida,5,8,4,21,2.0,3.0,Ath Madrid,7,7,7,1,4.0,2.0,A,0.0,0.0,1.0,0.0
1995-96,1996-03-17,Oviedo,7,8,6,14,3.0,4.0,Tenerife,9,6,9,8,4.0,3.0,A,1.0,0.0,3.0,1.0
1995-96,1996-03-17,Valladolid,8,3,9,20,2.0,1.0,Sp Gijon,4,8,2,18,2.0,2.0,H,1.0,0.0,0.0,0.0
1995-96,1996-03-17,Vallecano,6,10,6,17,2.0,5.0,Sociedad,10,4,13,9,4.0,1.0,H,2.0,1.0,0.0,0.0
1995-96,1996-03-23,Sp Gijon,3,7,2,19,2.0,1.0,Merida,3,7,3,21,2.0,2.0,H,3.0,1.0,1.0,1.0
1995-96,1996-03-23,Tenerife,11,7,9,7,4.0,3.0,Betis,10,2,12,6,1.0,0.0,A,1.0,1.0,2.0,0.0
1995-96,1996-03-24,Albacete,4,10,3,20,3.0,4.0,Oviedo,7,9,6,14,3.0,4.0,A,0.0,0.0,1.0,0.0
1995-96,1996-03-24,Ath Madrid,8,6,10,1,4.0,2.0,Zaragoza,8,8,7,13,5.0,6.0,D,1.0,1.0,1.0,1.0
1995-96,1996-03-24,Celta,6,5,6,11,6.0,2.0,Ath Bilbao,1,6,2,15,0.0,2.0,H,3.0,3.0,1.0,1.0
1995-96,1996-03-24,Compostela,6,9,4,6,3.0,3.0,Valencia,8,5,10,3,3.0,1.0,A,0.0,0.0,4.0,2.0
1995-96,1996-03-24,Espanol,8,9,6,5,2.0,6.0,La Coruna,8,8,6,10,2.0,5.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-24,Salamanca,2,13,1,22,1.0,5.0,Barcelona,5,5,10,2,2.0,3.0,A,1.0,1.0,3.0,3.0
1995-96,1996-03-24,Santander,7,5,10,12,3.0,2.0,Vallecano,8,7,9,17,3.0,3.0,A,1.0,0.0,2.0,0.0
1995-96,1996-03-24,Sevilla,6,4,8,16,2.0,2.0,Valladolid,9,2,12,19,2.0,0.0,D,1.0,1.0,1.0,0.0
1995-96,1996-03-24,Sociedad,7,5,10,9,3.0,2.0,Real Madrid,10,6,8,8,4.0,2.0,D,1.0,1.0,1.0,1.0
1995-96,1996-03-27,Ath Bilbao,2,8,2,17,1.0,5.0,Compostela,5,13,1,6,2.0,5.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-27,Barcelona,6,5,10,2,4.0,3.0,Tenerife,12,7,9,7,5.0,1.0,D,2.0,2.0,2.0,2.0
1995-96,1996-03-27,Betis,11,3,12,4,1.0,1.0,Albacete,4,8,3,20,3.0,3.0,A,2.0,2.0,3.0,1.0
1995-96,1996-03-27,La Coruna,7,7,6,10,2.0,4.0,Celta,9,6,8,11,9.0,3.0,H,2.0,1.0,1.0,0.0
1995-96,1996-03-27,Merida,2,10,0,21,1.0,3.0,Sevilla,5,5,6,16,3.0,2.0,H,3.0,2.0,2.0,0.0
1995-96,1996-03-27,Real Madrid,11,7,8,8,5.0,3.0,Santander,8,7,9,13,3.0,2.0,A,1.0,0.0,2.0,0.0
1995-96,1996-03-27,Valencia,12,5,12,3,5.0,1.0,Salamanca,2,15,0,22,1.0,7.0,H,2.0,1.0,0.0,0.0
1995-96,1996-03-27,Valladolid,7,3,10,19,1.0,1.0,Espanol,8,7,7,5,2.0,5.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-27,Vallecano,10,7,12,14,3.0,2.0,Ath Madrid,7,7,8,1,4.0,3.0,A,0.0,0.0,3.0,1.0
1995-96,1996-03-27,Zaragoza,8,8,7,15,5.0,6.0,Sp Gijon,6,6,5,18,3.0,2.0,D,1.0,1.0,1.0,1.0
1995-96,1996-03-28,Oviedo,7,7,9,14,2.0,3.0,Sociedad,7,5,10,10,3.0,3.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-31,Albacete,5,10,3,20,3.0,5.0,Barcelona,7,7,8,3,6.0,5.0,A,0.0,0.0,1.0,0.0
1995-96,1996-03-31,Ath Madrid,7,5,8,1,3.0,1.0,Real Madrid,9,6,7,8,4.0,2.0,A,1.0,0.0,2.0,1.0
1995-96,1996-03-31,Celta,8,5,8,11,7.0,2.0,Valladolid,7,2,11,19,1.0,1.0,D,1.0,1.0,1.0,0.0
1995-96,1996-03-31,Espanol,5,5,5,4,1.0,4.0,Merida,5,10,3,21,3.0,2.0,H,3.0,0.0,0.0,0.0
1995-96,1996-03-31,La Coruna,8,6,9,9,3.0,3.0,Ath Bilbao,1,7,2,16,1.0,4.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-31,Salamanca,1,15,0,22,1.0,7.0,Compostela,2,10,1,6,1.0,4.0,H,1.0,0.0,0.0,0.0
1995-96,1996-03-31,Santander,8,7,9,12,2.0,2.0,Oviedo,6,4,10,13,1.0,2.0,D,0.0,0.0,0.0,0.0
1995-96,1996-03-31,Sevilla,6,7,5,17,2.0,4.0,Zaragoza,7,8,5,14,5.0,6.0,D,1.0,0.0,1.0,1.0
1995-96,1996-03-31,Sociedad,6,5,8,10,3.0,3.0,Betis,13,5,12,5,3.0,2.0,D,1.0,0.0,1.0,1.0
1995-96,1996-03-31,Sp Gijon,5,4,6,18,3.0,2.0,Vallecano,8,9,9,15,2.0,3.0,H,3.0,2.0,1.0,1.0
1995-96,1996-03-31,Tenerife,13,7,10,7,6.0,2.0,Valencia,11,4,12,2,5.0,0.0,H,2.0,0.0,1.0,1.0
1995-96,1996-04-06,Barcelona,8,7,10,2,6.0,5.0,Sociedad,5,5,6,10,2.0,4.0,H,1.0,1.0,0.0,0.0
1995-96,1996-04-06,Oviedo,3,3,8,13,0.0,1.0,Ath Madrid,6,5,7,1,2.0,2.0,D,1.0,0.0,1.0,1.0
